Employee_ID,Department,Job_Title,Location,Performance_Rating,Experience_Years,Work_Mode,Salary_INR,Status
E02635,Support,Customer Support,Bangalore,4,19,Hybrid,611046,Active
E02636,IT,Software Engineer,Delhi,1,9,Remote,2400532,Active
E02637,HR,HR Assistant,Delhi,4,1,On-site,2307610,Resigned
E02638,HR,Recruiter,Kolkata,1,13,Hybrid,305210,Active
E02639,Finance,Financial Analyst,Mumbai,5,15,On-site,1792445,Resigned
E02640,IT,Software Engineer,Mumbai,3,13,Hybrid,1535176,Active
E02641,Marketing,Content Strategist,Kolkata,2,20,Remote,1597008,Resigned
E02642,Marketing,Content Strategist,Bangalore,1,20,On-site,569642,Active
E02643,Finance,Auditor,Chennai,3,20,Hybrid,1910383,Active
E02644,Finance,Financial Analyst,Delhi,1,16,On-site,1867243,Resigned
E02645,Support,Customer Support,Bangalore,1,11,On-site,1537749,Resigned
E02646,Operations,Operations Executive,Mumbai,3,19,On-site,1758948,Active
E02647,Finance,Auditor,Hyderabad,3,7,Hybrid,1969080,Active
E02648,IT,ML Engineer,Hyderabad,3,11,On-site,2338201,Resigned
E02649,Support,Customer Support,Bangalore,1,17,Remote,1927166,Active
E02650,Support,Support Engineer,Pune,2,16,Hybrid,826587,Resigned
E02651,Operations,Operations Executive,Kolkata,5,14,On-site,1382097,Active
E02652,Support,Customer Support,Bangalore,4,10,On-site,1796466,Resigned
E02653,Finance,Financial Analyst,Mumbai,2,18,Hybrid,1302567,Resigned
E02654,Finance,Financial Analyst,Mumbai,2,14,On-site,2266639,Active
E02655,HR,HR Manager,Bangalore,4,15,On-site,1294583,Active
E02656,IT,ML Engineer,Delhi,4,6,Remote,1625088,Active
E02657,Operations,Logistics Coordinator,Delhi,4,10,Hybrid,1121103,Active
E02658,HR,HR Manager,Hyderabad,3,7,On-site,714193,Active
E02659,IT,DevOps Engineer,Pune,1,3,On-site,1424848,Active
E02660,IT,Data Analyst,Pune,4,9,Hybrid,1263165,Active
E02661,Finance,Financial Analyst,Hyderabad,3,8,Remote,1338707,Active
E02662,IT,System Admin,Pune,4,17,On-site,2468649,Active
E02663,Support,Support Engineer,Chennai,1,1,Hybrid,1859096,Resigned
E02664,Operations,Operations Executive,Chennai,3,16,Remote,2051708,Active
E02665,HR,Recruiter,Kolkata,2,17,Hybrid,575516,Active
E02666,Support,Customer Support,Kolkata,1,10,On-site,1086073,Resigned
E02667,IT,System Admin,Chennai,5,5,On-site,659366,Active
E02668,Support,Support Engineer,Mumbai,5,18,Hybrid,1303927,Active
E02669,Operations,Operations Executive,Pune,1,15,On-site,2185025,Active
E02670,Operations,Operations Manager,Delhi,2,3,Hybrid,1933489,Active
E02671,Finance,Financial Analyst,Delhi,2,19,Remote,2487058,Active
E02672,Support,Customer Support,Delhi,2,13,Hybrid,2463406,Resigned
E02673,Marketing,Content Strategist,Bangalore,4,11,Hybrid,476351,Active
E02674,HR,HR Manager,Pune,5,6,On-site,1363664,Active
E02675,Sales,Sales Manager,Hyderabad,1,12,Remote,2094975,Active
E02676,Finance,Financial Analyst,Pune,3,19,Hybrid,1092332,Active
E02677,IT,Software Engineer,Bangalore,3,16,Hybrid,2181947,Active
E02678,Marketing,Marketing Executive,Pune,5,11,On-site,1343511,Active
E02679,Sales,Sales Manager,Hyderabad,4,14,On-site,828109,Active
E02680,Marketing,Marketing Executive,Bangalore,3,4,On-site,1675544,Active
E02681,HR,HR Assistant,Hyderabad,5,9,Hybrid,400061,Active
E02682,Marketing,SEO Specialist,Bangalore,1,2,On-site,1171657,Active
E02683,IT,Software Engineer,Mumbai,1,13,Remote,1037424,Active
E02684,Support,Customer Support,Pune,1,5,Remote,529709,Resigned
E02685,Support,Support Engineer,Delhi,2,6,Hybrid,1960230,Resigned
E02686,Sales,BD Associate,Kolkata,3,1,Hybrid,1144803,Active
E02687,IT,Data Analyst,Kolkata,1,14,Remote,2015990,Active
E02688,Sales,Sales Executive,Delhi,1,2,On-site,1967563,Active
E02689,Marketing,SEO Specialist,Mumbai,4,9,Hybrid,1824475,Active
E02690,Support,Customer Support,Bangalore,4,19,Hybrid,2059390,Active
E02691,Support,Customer Support,Chennai,4,12,On-site,525850,Active
E02692,HR,HR Manager,Bangalore,1,12,On-site,907428,Active
E02693,Operations,Logistics Coordinator,Delhi,2,10,On-site,2335503,Resigned
E02694,Finance,Financial Analyst,Delhi,3,9,Remote,2182527,Active
E02695,HR,Recruiter,Mumbai,3,19,On-site,1203253,Active
E02696,IT,Software Engineer,Hyderabad,2,8,On-site,1079418,Active
E02697,HR,Recruiter,Chennai,4,13,On-site,569346,Active
E02698,Support,Customer Support,Bangalore,5,20,Hybrid,2072969,Resigned
E02699,Operations,Operations Manager,Hyderabad,1,1,On-site,786758,Active
E02700,Marketing,Content Strategist,Kolkata,3,12,On-site,678993,Active
E02701,Sales,Sales Manager,Hyderabad,3,18,On-site,1059471,Resigned
E02702,HR,HR Assistant,Delhi,4,8,On-site,1378182,Active
E02703,Finance,Financial Analyst,Mumbai,4,15,On-site,1486513,Active
E02704,Marketing,Marketing Executive,Hyderabad,2,5,On-site,1607921,Active
E02705,Operations,Logistics Coordinator,Bangalore,3,19,Hybrid,843684,Resigned
E02706,Sales,Sales Manager,Kolkata,4,17,On-site,2172870,Active
E02707,Marketing,Marketing Executive,Pune,4,19,Hybrid,1469508,Active
E02708,HR,Recruiter,Bangalore,3,0,Remote,1182774,Active
E02709,HR,Recruiter,Pune,4,3,Hybrid,2261034,Active
E02710,IT,DevOps Engineer,Mumbai,4,5,Hybrid,1312908,Active
E02711,Operations,Operations Executive,Kolkata,2,7,Hybrid,2368795,Resigned
E02712,Sales,BD Associate,Chennai,1,17,Hybrid,2042360,Active
E02713,Support,Customer Support,Delhi,5,3,Hybrid,2209776,Resigned
E02714,Marketing,Marketing Executive,Hyderabad,2,8,On-site,783464,Resigned
E02715,IT,DevOps Engineer,Bangalore,2,7,Hybrid,416460,Resigned
E02716,IT,Software Engineer,Hyderabad,2,11,Hybrid,1537679,Active
E02717,Sales,Sales Executive,Mumbai,3,19,On-site,1927885,Resigned
E02718,Operations,Operations Executive,Hyderabad,4,4,Remote,386659,Resigned
E02719,IT,Software Engineer,Mumbai,5,9,Remote,1301581,Active
E02720,IT,ML Engineer,Pune,1,4,Remote,726708,Active
E02721,Sales,BD Associate,Bangalore,2,17,Remote,875703,Active
E02722,Operations,Logistics Coordinator,Mumbai,5,1,On-site,257799,Resigned
E02723,Sales,BD Associate,Hyderabad,4,2,On-site,521759,Resigned
E02724,HR,HR Manager,Delhi,3,17,Remote,774434,Active
E02725,HR,HR Manager,Kolkata,2,2,On-site,463756,Resigned
E02726,Sales,Sales Executive,Hyderabad,2,18,On-site,1785818,Resigned
E02727,Sales,BD Associate,Kolkata,5,6,On-site,287459,Active
E02728,IT,Data Analyst,Chennai,5,4,Remote,449269,Active
E02729,Sales,Sales Manager,Hyderabad,3,20,On-site,993781,Resigned
E02730,Marketing,SEO Specialist,Delhi,4,14,On-site,1590070,Active
E02731,Operations,Operations Manager,Delhi,4,14,On-site,1591456,Active
E02732,Sales,Sales Manager,Delhi,2,9,On-site,2365429,Active
E02733,Finance,Accountant,Kolkata,3,9,On-site,1499462,Active
E02734,Marketing,Marketing Executive,Chennai,2,18,Hybrid,1830690,Active
E02735,Marketing,SEO Specialist,Delhi,2,5,On-site,1453598,Resigned
E02736,Finance,Auditor,Bangalore,2,16,On-site,317583,Active
E02737,Finance,Auditor,Chennai,2,15,On-site,1461649,Active
E02738,HR,HR Manager,Chennai,4,17,On-site,2446053,Active
E02739,Marketing,Marketing Executive,Chennai,1,3,On-site,1432976,Active
E02740,Support,Support Engineer,Hyderabad,3,2,On-site,1804974,Active
E02741,HR,Recruiter,Hyderabad,4,11,Hybrid,1857662,Active
E02742,Marketing,Marketing Executive,Delhi,2,6,Remote,894686,Active
E02743,Finance,Accountant,Delhi,1,14,On-site,2204575,Active
E02744,Support,Customer Support,Kolkata,4,10,Hybrid,1883932,Resigned
E02745,Marketing,SEO Specialist,Kolkata,2,2,Hybrid,278370,Active
E02746,Sales,BD Associate,Bangalore,2,5,On-site,441157,Resigned
E02747,Finance,Accountant,Delhi,1,7,Hybrid,1010817,Active
E02748,Support,Customer Support,Delhi,2,14,Hybrid,1782006,Active
E02749,Sales,BD Associate,Delhi,4,14,Hybrid,1108753,Resigned
E02750,Marketing,Content Strategist,Hyderabad,5,9,Hybrid,2064149,Active
E02751,Sales,Sales Manager,Kolkata,4,19,Hybrid,1265005,Active
E02752,Marketing,SEO Specialist,Mumbai,2,17,Remote,2405460,Active
E02753,Operations,Logistics Coordinator,Mumbai,1,12,On-site,2409312,Resigned
E02754,HR,HR Manager,Chennai,3,2,Hybrid,977498,Active
E02755,Marketing,Marketing Executive,Kolkata,4,11,Hybrid,320656,Active
E02756,IT,Data Analyst,Hyderabad,3,2,On-site,872826,Resigned
E02757,HR,HR Manager,Kolkata,1,0,Hybrid,1047809,Active
E02758,Sales,BD Associate,Chennai,4,5,Hybrid,686196,Active
E02759,HR,HR Assistant,Kolkata,1,20,Hybrid,1790932,Resigned
E02760,HR,HR Assistant,Pune,1,11,On-site,1041744,Active
E02761,HR,HR Manager,Kolkata,4,4,On-site,606450,Active
E02762,Marketing,SEO Specialist,Chennai,3,16,On-site,1825284,Active
E02763,Operations,Operations Manager,Bangalore,3,2,Remote,1196468,Resigned
E02764,Sales,Sales Manager,Bangalore,3,3,Hybrid,735741,Active
E02765,IT,DevOps Engineer,Pune,5,17,On-site,817670,Active
E02766,Marketing,Marketing Executive,Mumbai,2,6,Hybrid,1974578,Active
E02767,HR,Recruiter,Bangalore,3,11,Hybrid,851037,Active
E02768,Sales,BD Associate,Chennai,1,1,On-site,1406455,Resigned
E02769,Marketing,Marketing Executive,Pune,2,1,Hybrid,1578727,Active
E02770,IT,DevOps Engineer,Pune,3,11,On-site,2243604,Active
E02771,Finance,Auditor,Kolkata,1,11,Remote,839487,Active
E02772,Operations,Operations Manager,Hyderabad,4,17,On-site,2175259,Active
E02773,IT,Data Analyst,Bangalore,5,11,On-site,1096610,Active
E02774,HR,HR Assistant,Kolkata,2,13,Remote,2152043,Active
E02775,Finance,Financial Analyst,Delhi,1,17,On-site,1291399,Resigned
E02776,Sales,BD Associate,Pune,1,19,Hybrid,1273655,Active
E02777,HR,HR Assistant,Chennai,1,20,On-site,2252029,Active
E02778,Finance,Accountant,Chennai,1,19,On-site,621879,Resigned
E02779,Operations,Operations Manager,Kolkata,3,13,On-site,1353292,Resigned
E02780,Marketing,Marketing Executive,Delhi,1,2,On-site,1637213,Active
E02781,Operations,Operations Manager,Kolkata,3,0,Remote,1310385,Resigned
E02782,IT,System Admin,Mumbai,4,15,Hybrid,858527,Active
E02783,Sales,Sales Manager,Hyderabad,3,14,Hybrid,2111886,Active
E02784,Support,Tech Support,Delhi,5,16,On-site,661832,Active
E02785,Marketing,SEO Specialist,Kolkata,4,11,On-site,650168,Resigned
E02786,Operations,Operations Executive,Chennai,4,20,Remote,586644,Active
E02787,Finance,Accountant,Bangalore,2,13,Hybrid,1948265,Resigned
E02788,Sales,Sales Manager,Kolkata,4,9,On-site,429594,Active
E02789,Operations,Logistics Coordinator,Mumbai,1,3,Hybrid,1986560,Active
E02790,Marketing,Marketing Executive,Kolkata,1,18,Remote,1407060,Active
E02791,Operations,Operations Manager,Delhi,5,5,Hybrid,2025322,Active
E02792,Support,Customer Support,Kolkata,2,12,Remote,325018,Resigned
E02793,HR,HR Manager,Delhi,4,16,Hybrid,1042553,Active
E02794,Finance,Auditor,Hyderabad,1,2,Hybrid,2099955,Active
E02795,Sales,Sales Executive,Bangalore,1,19,On-site,1725785,Active
E02796,Marketing,SEO Specialist,Mumbai,2,0,Hybrid,1066327,Resigned
E02797,HR,HR Assistant,Chennai,5,12,Remote,1133654,Active
E02798,Finance,Accountant,Pune,5,16,Hybrid,1124756,Active
E02799,Sales,Sales Manager,Hyderabad,5,3,Hybrid,717894,Resigned
E02800,IT,DevOps Engineer,Mumbai,2,11,Hybrid,460828,Active
E02801,IT,System Admin,Bangalore,1,12,On-site,1036686,Resigned
E02802,Marketing,SEO Specialist,Pune,3,9,Hybrid,2248556,Active
E02803,Finance,Accountant,Hyderabad,4,19,On-site,490655,Active
E02804,Marketing,Marketing Executive,Bangalore,5,20,On-site,420386,Resigned
E02805,HR,HR Manager,Hyderabad,2,18,On-site,1033834,Resigned
E02806,Marketing,Marketing Executive,Chennai,2,1,Remote,1828066,Active
E02807,Finance,Financial Analyst,Kolkata,3,20,On-site,954600,Active
E02808,HR,HR Assistant,Bangalore,2,13,On-site,954259,Resigned
E02809,HR,HR Manager,Delhi,3,7,On-site,2013544,Active
E02810,Support,Support Engineer,Chennai,4,16,Hybrid,1614952,Active
E02811,IT,Data Analyst,Chennai,1,20,On-site,1120895,Active
E02812,Marketing,Content Strategist,Delhi,2,5,On-site,967497,Resigned
E02813,Operations,Operations Executive,Mumbai,2,14,Remote,2480975,Active
E02814,IT,DevOps Engineer,Hyderabad,5,15,On-site,1053309,Active
E02815,Sales,Sales Manager,Mumbai,3,16,Hybrid,2470963,Active
E02816,Support,Support Engineer,Kolkata,3,7,On-site,1819198,Resigned
E02817,IT,DevOps Engineer,Pune,2,14,Remote,752542,Active
E02818,Marketing,SEO Specialist,Pune,4,3,On-site,1917716,Active
E02819,Finance,Financial Analyst,Mumbai,4,15,On-site,983833,Active
E02820,Operations,Logistics Coordinator,Chennai,5,5,On-site,2027148,Resigned
E02821,Sales,Sales Executive,Chennai,1,2,Hybrid,622072,Active
E02822,Support,Customer Support,Pune,4,19,On-site,2368321,Active
E02823,Marketing,Content Strategist,Bangalore,1,6,Hybrid,2180667,Active
E02824,Sales,Sales Executive,Chennai,5,16,On-site,504686,Active
E02825,IT,System Admin,Hyderabad,2,12,Remote,1141751,Resigned
E02826,Marketing,Content Strategist,Kolkata,3,12,Hybrid,2407858,Active
E02827,Sales,Sales Executive,Bangalore,1,2,On-site,2275496,Resigned
E02828,IT,Software Engineer,Mumbai,3,18,On-site,1393527,Active
E02829,Sales,Sales Executive,Chennai,5,3,Hybrid,2114501,Resigned
E02830,Finance,Accountant,Chennai,3,1,On-site,1549113,Active
E02831,HR,HR Manager,Pune,2,9,Hybrid,363209,Resigned
E02832,HR,HR Assistant,Bangalore,2,11,Remote,829632,Resigned
E02833,Operations,Logistics Coordinator,Chennai,5,16,On-site,268733,Active
E02834,Marketing,Marketing Executive,Bangalore,3,12,Hybrid,290849,Active
E02835,IT,Software Engineer,Delhi,4,16,Remote,1705499,Active
E02836,Support,Tech Support,Hyderabad,5,13,On-site,2265653,Resigned
E02837,IT,Software Engineer,Kolkata,5,11,Remote,951916,Active
E02838,Finance,Accountant,Bangalore,1,14,Remote,1252581,Active
E02839,Operations,Operations Manager,Pune,1,13,On-site,1632193,Active
E02840,HR,Recruiter,Delhi,5,11,Hybrid,2491203,Active
E02841,Operations,Operations Executive,Chennai,3,9,On-site,551062,Active
E02842,IT,Data Analyst,Pune,4,5,On-site,846285,Active
E02843,IT,ML Engineer,Chennai,3,4,Hybrid,2173309,Active
E02844,Support,Tech Support,Bangalore,3,15,On-site,688687,Active
E02845,HR,Recruiter,Pune,1,14,Hybrid,1760190,Active
E02846,Marketing,Marketing Executive,Mumbai,2,19,Remote,665282,Resigned
E02847,Sales,Sales Executive,Pune,3,1,On-site,1211164,Resigned
E02848,Marketing,SEO Specialist,Chennai,1,4,On-site,253654,Resigned
E02849,Sales,BD Associate,Chennai,4,11,Hybrid,1344833,Active
E02850,Sales,BD Associate,Kolkata,1,2,Hybrid,517618,Resigned
E02851,Support,Support Engineer,Kolkata,2,14,On-site,610377,Active
E02852,HR,HR Assistant,Mumbai,2,18,On-site,1324351,Active
E02853,Support,Customer Support,Chennai,3,16,On-site,1792666,Active
E02854,Support,Tech Support,Kolkata,1,16,Remote,1576289,Active
E02855,IT,ML Engineer,Mumbai,4,15,Hybrid,2371672,Active
E02856,Support,Support Engineer,Mumbai,3,14,On-site,1170363,Resigned
E02857,Sales,Sales Manager,Kolkata,1,8,On-site,929678,Resigned
E02858,HR,Recruiter,Delhi,3,14,On-site,2104054,Active
E02859,Support,Tech Support,Bangalore,1,2,On-site,557479,Resigned
E02860,Finance,Auditor,Chennai,1,19,Hybrid,1221416,Active
E02861,Finance,Accountant,Hyderabad,1,18,On-site,800008,Active
E02862,Finance,Auditor,Mumbai,2,19,Hybrid,1066566,Active
E02863,Operations,Logistics Coordinator,Mumbai,4,7,On-site,1235372,Active
E02864,Sales,BD Associate,Bangalore,2,12,On-site,1135032,Resigned
E02865,Marketing,SEO Specialist,Delhi,3,20,On-site,951040,Active
E02866,Support,Support Engineer,Hyderabad,3,11,On-site,1998951,Resigned
E02867,Finance,Financial Analyst,Chennai,5,10,Hybrid,423403,Active
E02868,HR,HR Manager,Pune,3,13,Hybrid,787831,Active
E02869,IT,System Admin,Hyderabad,4,6,Hybrid,843465,Active
E02870,HR,HR Manager,Hyderabad,3,4,Remote,907767,Active
E02871,Sales,BD Associate,Hyderabad,4,19,Remote,1398348,Active
E02872,Marketing,Content Strategist,Kolkata,4,7,On-site,2097746,Active
E02873,Operations,Logistics Coordinator,Mumbai,5,10,On-site,431410,Resigned
E02874,Marketing,Marketing Executive,Pune,5,15,On-site,903077,Active
E02875,Sales,BD Associate,Pune,1,18,On-site,492720,Active
E02876,HR,Recruiter,Chennai,1,16,On-site,262155,Resigned
E02877,IT,ML Engineer,Hyderabad,3,7,On-site,2491651,Active
E02878,Operations,Operations Executive,Chennai,4,12,Remote,2104152,Active
E02879,Operations,Operations Executive,Chennai,1,18,On-site,1418826,Resigned
E02880,HR,Recruiter,Hyderabad,5,17,Hybrid,2447649,Active
E02881,IT,System Admin,Kolkata,2,16,Hybrid,1337294,Resigned
E02882,Marketing,SEO Specialist,Mumbai,2,5,On-site,2239150,Active
E02883,Marketing,SEO Specialist,Chennai,1,11,Hybrid,1072501,Active
E02884,Sales,Sales Executive,Kolkata,2,19,Remote,1507550,Active
E02885,Marketing,Marketing Executive,Kolkata,5,7,Hybrid,1317697,Active
E02886,Marketing,SEO Specialist,Delhi,2,13,On-site,1081299,Active
E02887,Operations,Operations Executive,Chennai,5,8,Hybrid,429869,Active
E02888,Operations,Operations Executive,Kolkata,5,16,Hybrid,2083136,Active
E02889,Operations,Operations Manager,Pune,5,12,Remote,389972,Active
E02890,Sales,Sales Executive,Kolkata,4,12,Hybrid,1122231,Resigned
E02891,Support,Customer Support,Pune,4,5,Remote,2320856,Active
E02892,Marketing,Content Strategist,Pune,1,17,Remote,1556542,Resigned
E02893,Support,Tech Support,Chennai,1,2,Hybrid,2354228,Resigned
E02894,Support,Customer Support,Bangalore,1,14,Hybrid,662525,Active
E02895,Support,Support Engineer,Delhi,4,18,On-site,1532843,Active
E02896,HR,HR Manager,Chennai,3,8,On-site,2092936,Active
E02897,Sales,Sales Manager,Mumbai,1,18,On-site,1551112,Resigned
E02898,Support,Support Engineer,Pune,3,16,Hybrid,608100,Active
E02899,Finance,Auditor,Chennai,2,6,On-site,902863,Active
E02900,Sales,Sales Manager,Hyderabad,1,3,On-site,260300,Resigned
E02901,IT,ML Engineer,Chennai,2,8,On-site,1232453,Active
E02902,HR,Recruiter,Mumbai,3,7,Hybrid,797514,Active
E02903,IT,ML Engineer,Hyderabad,1,10,On-site,1234766,Resigned
E02904,Operations,Operations Manager,Hyderabad,1,10,On-site,1175894,Active
E02905,IT,DevOps Engineer,Chennai,5,10,Hybrid,2173625,Active
E02906,Operations,Logistics Coordinator,Chennai,5,2,Hybrid,1069746,Resigned
E02907,Marketing,SEO Specialist,Kolkata,2,9,On-site,1482133,Resigned
E02908,Finance,Financial Analyst,Pune,1,2,On-site,2480306,Active
E02909,Marketing,Content Strategist,Hyderabad,1,4,On-site,747502,Active
E02910,Marketing,SEO Specialist,Kolkata,1,6,On-site,2186018,Active
E02911,HR,HR Manager,Hyderabad,3,5,On-site,1490414,Active
E02912,HR,HR Manager,Mumbai,5,3,On-site,688598,Active
E02913,Finance,Accountant,Mumbai,4,11,Hybrid,258947,Active
E02914,Operations,Logistics Coordinator,Mumbai,5,5,On-site,1313789,Active
E02915,Operations,Operations Executive,Bangalore,3,14,Hybrid,1449841,Resigned
E02916,IT,Software Engineer,Chennai,4,2,On-site,1976967,Active
E02917,IT,System Admin,Kolkata,2,18,On-site,942439,Active
E02918,Support,Support Engineer,Delhi,1,8,On-site,1373288,Active
E02919,Marketing,Content Strategist,Bangalore,3,7,Remote,502697,Active
E02920,Marketing,Content Strategist,Chennai,5,12,On-site,1778996,Active
E02921,IT,Software Engineer,Chennai,1,12,On-site,1008861,Active
E02922,IT,ML Engineer,Mumbai,2,14,Remote,969234,Active
E02923,HR,Recruiter,Mumbai,1,14,Hybrid,1955203,Resigned
E02924,Marketing,Content Strategist,Mumbai,2,20,On-site,700463,Active
E02925,Finance,Accountant,Kolkata,3,17,Remote,2157860,Active
E02926,Sales,Sales Manager,Delhi,1,19,Hybrid,658901,Active
E02927,Support,Support Engineer,Hyderabad,3,18,Hybrid,1712370,Active
E02928,Finance,Auditor,Kolkata,4,1,Remote,2142227,Active
E02929,IT,Software Engineer,Bangalore,5,11,Hybrid,1468296,Active
E02930,Marketing,Marketing Executive,Hyderabad,3,20,On-site,1427416,Active
E02931,Sales,Sales Manager,Delhi,4,16,Hybrid,471519,Resigned
E02932,Operations,Operations Executive,Hyderabad,2,7,On-site,2390335,Active
E02933,Finance,Auditor,Delhi,5,12,On-site,2022907,Active
E02934,Support,Customer Support,Pune,5,2,On-site,1182114,Active
E02935,HR,HR Manager,Mumbai,4,19,Remote,319468,Resigned
E02936,Operations,Logistics Coordinator,Chennai,2,8,On-site,2427096,Active
E02937,Finance,Accountant,Pune,1,15,Hybrid,308126,Active
E02938,Finance,Auditor,Pune,4,16,On-site,2230778,Active
E02939,HR,HR Assistant,Hyderabad,3,13,On-site,1654817,Active
E02940,Operations,Operations Manager,Hyderabad,5,12,On-site,2317222,Resigned
E02941,HR,Recruiter,Chennai,2,7,On-site,559601,Active
E02942,Support,Tech Support,Delhi,5,3,Hybrid,1662547,Active
E02943,IT,Software Engineer,Kolkata,4,13,On-site,932932,Active
E02944,Marketing,SEO Specialist,Delhi,4,19,On-site,2407269,Active
E02945,Sales,Sales Executive,Bangalore,1,0,On-site,1979875,Active
E02946,Sales,BD Associate,Delhi,5,9,Hybrid,1328734,Resigned
E02947,Marketing,Marketing Executive,Kolkata,3,20,Hybrid,2047046,Active
E02948,Finance,Auditor,Pune,2,0,On-site,1597376,Resigned
